Order_id,pizza_size,Order_time,amount,Order_type,pizza_name,beverages,cust_id,emp_id
01HD76CA7Y6DM2ABKJDCA0RBVB,Small,2022-12-01 22:33:30,1661,Offline,Supreme,Iced Tea,34-940-5934,669
01HD76CA7ZDBQTH75XSV121Q0C,Medium,2023-09-25 17:26:41,939,Offline,Supreme,Iced Tea,18-878-9342,349
01HD76CA81VJ4803V8HFQN6SXT,Large,2023-05-20 03:24:45,703,Offline,Mushroom,Coffee,62-114-7575,706
01HD76CA83EPPX5F5RYJE51XER,Small,2023-08-22 08:23:30,914,Offline,Pepperoni,Sprite,22-101-9023,668
01HD76CA8504KQCTM02DP79AEJ,Extra Large,2023-08-27 03:40:18,869,Offline,Mushroom,Coffee,02-817-1389,326
01HD76CA87NQNAXAQ1FN3MC4D9,Small,2023-01-18 06:22:51,1170,Offline,Margherita,Pepsi,28-748-7389,267
01HD76CA89YKR1E6RD83N00AHP,Medium,2023-04-15 06:19:33,1156,Offline,Hawaiian,Lemonade,95-592-2666,782
01HD76CA8BRR4J5T2BKB4V5VKT,Large,2023-02-10 17:24:17,1039,Offline,Neapolitan,Tea,52-366-0920,673
01HD76CA8CV851NDZZ7NDERYYW,Small,2023-01-12 11:08:57,1658,Offline,Pepperoni,Coffee,18-784-8130,676
01HD76CA8EF74ECDJBP24SZHRP,Large,2023-04-02 19:21:24,927,Offline,Vegetarian,Tea,06-496-8422,174
01HD76CA8FTRXBYS9Q7NEBTK5F,Large,2023-08-28 23:30:54,355,Online,BBQ Chicken,Orange Juice,58-443-0200,631
01HD76CA8GJ3PNJ7RZYYT09F1M,Extra Large,2023-06-30 03:27:58,1664,Offline,BBQ Chicken,Tea,72-634-9880,5
01HD76CA8JRFTDYZ2SEKX0VVZC,Large,2023-01-11 08:19:57,815,Offline,Mushroom,Tea,42-347-3496,699
01HD76CA8KJAVH3MKPQS5ZXABE,Large,2022-12-05 23:52:16,624,Online,BBQ Chicken,Iced Tea,88-691-1493,684
01HD76CA8NC5ZC8W9TZ6N3QS1C,Large,2023-01-30 12:02:43,913,Online,Neapolitan,Coca-Cola,67-267-8688,162
01HD76CA8PYT3DQDC8NHBP42T8,Large,2023-07-16 12:35:36,568,Offline,Hawaiian,Sprite,56-733-4505,255
01HD76CA8QGBE8S3H5S6P8A9QV,Extra Large,2023-09-05 07:05:56,901,Online,Pepperoni,Fanta,76-013-2822,308
01HD76CA8SZJZS943W4NTSGP4D,Extra Large,2023-04-12 16:23:04,901,Offline,Supreme,Fanta,20-303-2890,465
01HD76CA8TDHX1265K06GST0BS,Small,2022-11-03 22:22:00,184,Offline,Supreme,Coffee,13-581-6610,432
01HD76CA8VYD1AWSNFQZQKYGG4,Medium,2023-08-23 14:21:52,712,Offline,Vegetarian,Orange Juice,18-959-6321,557
01HD76CA8XPDBYB6ZSTT8CPJ93,Small,2023-08-15 19:19:45,1991,Offline,Pepperoni,Lemonade,67-446-9950,456
01HD76CA8Y6042TV2Z2BT00CP3,Small,2023-02-11 04:20:16,1300,Online,Vegetarian,Root Beer,68-726-4907,87
01HD76CA90VDMW1TB1Q84P69DN,Medium,2023-05-04 04:09:03,944,Offline,Hawaiian,Orange Juice,32-620-8504,928
01HD76CA91D65GNJG121WYBYYT,Extra Large,2023-06-17 06:26:06,1361,Offline,Mushroom,Iced Tea,70-736-7419,421
01HD76CA92J779H4G2YSDHFXH6,Extra Large,2023-07-08 12:28:20,1443,Offline,Margherita,Sprite,87-184-2659,336
01HD76CA942VFBC27TR0WSG1RJ,Medium,2023-02-11 03:54:42,697,Online,BBQ Chicken,Sprite,40-581-9371,195
01HD76CA95YEXR2KQA5ADSEX4G,Medium,2023-05-06 00:57:13,1234,Offline,Hawaiian,Water,70-818-1041,893
01HD76CA97MNFCJ3N3M3YXYA97,Small,2023-03-05 20:02:36,1181,Offline,Margherita,Tea,40-929-0949,631
01HD76CA989T54D2X59019WV9N,Extra Large,2022-11-29 22:37:01,277,Offline,Neapolitan,Iced Tea,40-730-8137,459
01HD76CA99ZMRCDST6CEQF5E9Z,Small,2023-07-04 09:21:38,300,Online,Margherita,Sprite,80-453-3483,183
01HD76CA9BCE5AFV8BYE3HJCFC,Extra Large,2023-01-18 20:47:24,1952,Offline,Mushroom,Fanta,27-024-6954,496
01HD76CA9CKZZ8H6K9PTGHRCP8,Medium,2022-11-23 23:24:19,1709,Offline,Supreme,Tea,31-108-6993,955
01HD76CA9EVN22EXCZ85T0V995,Extra Large,2023-05-05 18:46:36,1532,Online,Mushroom,Orange Juice,27-042-6297,893
01HD76CA9FCZF7DCV5EDQH2EP1,Extra Large,2023-07-17 14:54:27,1505,Offline,Supreme,Iced Tea,76-500-6856,352
01HD76CA9GSZ5G53MK2PJ6HEAS,Extra Large,2022-12-26 11:40:11,1403,Online,BBQ Chicken,Sprite,48-946-5279,25
01HD76CA9J4B8H3WJEJG10PHXD,Small,2023-10-15 04:50:19,139,Offline,Supreme,Coffee,95-087-8416,106
01HD76CA9MXTEVNVPCQ8PVG6C4,Large,2023-06-21 19:11:56,103,Online,Supreme,Iced Tea,52-393-4648,530
01HD76CA9NX029FH0BZNEN54WG,Extra Large,2023-08-22 18:32:14,665,Online,Pepperoni,Pepsi,53-256-4361,320
01HD76CA9Q60763PEJPEWNAD34,Extra Large,2022-12-25 18:31:44,458,Offline,Vegetarian,Lemonade,56-357-9000,379
01HD76CA9RTVQB6MPAP5AWNYA6,Medium,2023-01-17 06:43:39,1524,Offline,Hawaiian,Fanta,43-895-2111,937
01HD76CA9SAEB4514K9F006D79,Small,2023-07-13 14:06:16,421,Online,BBQ Chicken,Fanta,79-565-7647,981
01HD76CA9VMD3NBPN21WQHSPAA,Large,2022-10-25 18:11:17,1560,Online,Neapolitan,Fanta,46-249-8886,587
01HD76CA9XQQMJ5RED1CCVACKM,Extra Large,2022-10-22 12:58:34,850,Offline,Mushroom,Sprite,83-397-7111,506
01HD76CA9ZFCB66W25BP7BFXXS,Medium,2023-08-02 08:12:56,1941,Online,Margherita,Iced Tea,23-867-8276,776
01HD76CAA10A06DTNSZ48R87M7,Small,2022-11-01 10:38:57,524,Offline,Mushroom,Water,66-492-7409,652
01HD76CAA2KPXWH8N7CKPK7R67,Small,2023-05-03 23:34:45,1469,Offline,BBQ Chicken,Coffee,01-398-8211,541
01HD76CAA54J2HA7XMXM0YHVRQ,Small,2022-12-01 09:46:17,1273,Online,Vegetarian,Tea,42-235-4771,695
01HD76CAA67EATDG31FS7AXGZG,Extra Large,2022-11-11 01:40:52,414,Offline,Margherita,Orange Juice,29-291-6580,729
01HD76CAA8RZVA70P7CME1E39Z,Extra Large,2023-05-24 14:48:35,957,Offline,Hawaiian,Sprite,75-584-3796,486
01HD76CAAB8JG3HVHAV6G2MQJY,Extra Large,2022-11-11 13:06:31,250,Online,Hawaiian,Tea,58-862-3105,744
01HD76CAACD22QETBS3E16R8NH,Small,2023-05-22 10:31:38,1275,Offline,Supreme,Iced Tea,16-376-4436,995
01HD76CAAE118QTEC6NB3ZYE1V,Extra Large,2023-03-10 11:12:23,722,Offline,Neapolitan,Lemonade,65-306-8459,466
01HD76CAAHVVMF6K6RHY40XNJN,Large,2023-06-13 12:41:25,1552,Online,Pepperoni,Lemonade,27-960-4575,570
01HD76CAAKVY2TD13G2VWBS8ER,Large,2023-10-03 23:31:20,1838,Online,Neapolitan,Root Beer,93-089-1662,215
01HD76CAAPEE81X4BEPG2HS7R2,Medium,2023-05-09 02:53:34,1364,Offline,Pepperoni,Coffee,64-501-6552,936
01HD76CAASNYW76S31D35STAMV,Medium,2023-07-06 18:29:59,1902,Offline,Margherita,Pepsi,29-262-4364,482
01HD76CAAT4BYJ5EE2AC3TWYDJ,Large,2023-06-04 18:26:44,1797,Online,Margherita,Root Beer,90-407-7050,176
01HD76CAAWQ1ABQPFPG6MX6W95,Medium,2023-02-14 15:22:26,573,Offline,BBQ Chicken,Fanta,16-376-4436,589
01HD76CAAYQ04K2F6418T37PXX,Medium,2022-12-30 11:05:29,1584,Offline,Margherita,Lemonade,93-776-9966,724
01HD76CAAZ3NXPS1CPXXWKMW22,Extra Large,2023-05-28 13:20:08,1154,Online,Hawaiian,Orange Juice,75-081-9510,246
01HD76CAB0TX2GDCGP189MZ07G,Large,2022-12-18 18:15:10,1593,Offline,Neapolitan,Orange Juice,36-064-2690,101
01HD76CAB2S19727T07ADQQGR1,Large,2023-03-04 08:46:38,817,Offline,Mushroom,Lemonade,56-134-7515,325
01HD76CAB3XAGPC2STCK3YJZ63,Large,2023-08-06 17:26:00,1695,Online,Mushroom,Water,65-973-6259,83
01HD76CAB5JHEWPA327Q5QBQF4,Small,2022-11-12 09:34:10,1082,Online,Hawaiian,Iced Tea,29-808-6640,688
01HD76CAB6EBX6F09FMJK04038,Extra Large,2023-04-02 17:22:13,1076,Offline,BBQ Chicken,Root Beer,99-027-2225,234
01HD76CAB8Q0B3405X8XGWWGPK,Extra Large,2022-11-04 02:10:34,1338,Offline,Margherita,Fanta,53-172-7968,689
01HD76CAB9FGC97234RVBAFVAM,Medium,2023-09-19 22:20:58,1976,Offline,Pepperoni,Fanta,07-664-0693,606
01HD76CABB7K7PCCZ1ZF4904YA,Extra Large,2023-05-01 03:43:11,593,Offline,Hawaiian,Lemonade,66-533-7282,537
01HD76CABDSKJWQ6K6C8J9GTTB,Extra Large,2023-04-27 04:48:51,925,Online,Neapolitan,Tea,11-856-4660,661
01HD76CABEV3J6VK8TB40ACKYW,Large,2023-01-02 22:34:32,345,Online,Vegetarian,Tea,47-981-6331,147
01HD76CABFNPWH75VWASB7BKNP,Medium,2023-06-20 12:00:11,433,Online,Hawaiian,Water,71-858-5081,439
01HD76CABHX3S478J20P5X1FDX,Medium,2023-08-08 18:54:34,1285,Online,Pepperoni,Tea,68-273-0733,695
01HD76CABJX690WDGXJ417WH6V,Extra Large,2023-03-24 20:47:43,871,Offline,Margherita,Coca-Cola,13-145-1466,673
01HD76CABMTFA38HP1V1YZB6BM,Medium,2023-07-17 13:26:33,1459,Online,Margherita,Coffee,39-704-5119,696
01HD76CABN7D12TRVT70894XF1,Medium,2023-05-03 22:10:11,1484,Offline,BBQ Chicken,Water,54-152-2823,280
01HD76CABQK8A12FA1AH4HSTFR,Small,2023-10-09 16:37:47,266,Offline,Supreme,Tea,10-148-6407,973
01HD76CABTN1P6C8EMBJQWR19Z,Extra Large,2023-07-31 14:30:02,1984,Offline,Supreme,Root Beer,07-121-5199,415
01HD76CABWY15PNMNYX87H8WF7,Large,2023-04-11 00:10:18,1677,Offline,Margherita,Root Beer,45-948-8705,878
01HD76CABX7SD3XZ26RQ3ECJHK,Large,2023-09-26 02:34:54,888,Online,Neapolitan,Lemonade,69-169-8888,479
01HD76CABY3919YAFVJM2D8XNW,Small,2023-01-18 02:02:15,1426,Offline,Pepperoni,Tea,67-664-2909,568
01HD76CAC1R1D8HGRH39KF0BA7,Small,2023-08-21 06:21:33,494,Online,Pepperoni,Sprite,75-231-1953,192
01HD76CAC3CY52MPV11ZH69FMZ,Medium,2022-12-14 08:59:20,593,Offline,Mushroom,Sprite,89-602-6070,403
01HD76CAC67V51AJRGQY44ZPYK,Extra Large,2023-06-05 05:32:17,299,Online,Supreme,Tea,45-957-3843,373
01HD76CAC9HCAV5C7TBKTP7AMA,Small,2023-04-25 14:55:33,1753,Offline,Margherita,Coca-Cola,25-583-2823,535
01HD76CACCSKVFHWWEH7F1TVD5,Medium,2023-07-17 12:16:50,292,Offline,Vegetarian,Orange Juice,83-377-8480,439
01HD76CACF638NN7RKCD4Y9JTA,Small,2023-06-28 22:04:33,1999,Offline,Vegetarian,Lemonade,16-345-3496,745
01HD76CACHMH7KAR1D8B4H4T1G,Extra Large,2023-01-07 14:48:51,163,Online,Mushroom,Tea,33-263-5661,874
01HD76CACKGM7TNTKTF40216PP,Small,2023-03-06 01:33:17,540,Offline,Supreme,Fanta,25-300-4575,607
01HD76CACNYN16FCNAEHBTWZRW,Extra Large,2023-09-25 11:05:53,1388,Online,Hawaiian,Sprite,78-613-7012,655
01HD76CACQ6W05KHNS90P5S16H,Large,2023-08-26 00:37:12,198,Offline,Vegetarian,Lemonade,00-091-1644,18
01HD76CACT108HK2V3XHP2Z5CB,Medium,2022-11-22 11:41:30,1160,Offline,Hawaiian,Iced Tea,45-706-3441,766
01HD76CACVRNVXZDP3F725XCZV,Small,2022-11-07 05:50:51,1218,Online,Pepperoni,Tea,16-973-4341,855
01HD76CACWX2C517C4F0C1PQ4Q,Small,2023-02-13 08:04:53,1249,Online,Neapolitan,Iced Tea,64-141-7229,512
01HD76CACYFK15WG06TFW2MYXH,Large,2022-11-17 09:27:25,541,Offline,Margherita,Lemonade,66-492-7409,283
01HD76CACZP2T20CDDZG9YTRDQ,Medium,2023-06-21 07:22:27,801,Online,Neapolitan,Root Beer,36-458-9158,602
01HD76CAD0DA26VWM4TT39PBZF,Extra Large,2023-06-13 01:07:31,172,Online,Pepperoni,Iced Tea,45-957-3843,600
01HD76CAD2FNAV30H07N6790RS,Large,2023-05-14 00:29:53,1842,Online,Supreme,Lemonade,51-178-5109,821
01HD76CAD3YPGC7AJ132YB6T4Y,Small,2022-11-29 15:43:53,837,Offline,Hawaiian,Sprite,14-913-0838,560
01HD76CAD4R3SJM00R6B7QX5S1,Medium,2023-05-03 09:27:14,878,Online,BBQ Chicken,Fanta,80-453-3483,175
01HD76CAD6CCX7HQ3V2SNQWR6T,Small,2022-10-31 11:35:36,424,Offline,BBQ Chicken,Root Beer,88-785-5986,150
01HD76CAD74X2STVSCK0H1NABY,Medium,2023-08-03 02:37:56,1048,Offline,Supreme,Tea,71-661-8255,599
01HD76CAD91QK9PRT683S9BGFN,Medium,2023-02-13 02:41:11,1189,Online,BBQ Chicken,Water,82-486-6040,447
01HD76CADAXEWHSKMBG8N3ZZ2P,Large,2023-08-06 10:31:03,1191,Online,Supreme,Pepsi,03-605-1795,679
01HD76CADDGJ5MB4WN1XC4N20N,Large,2023-08-04 02:18:34,517,Offline,Hawaiian,Water,54-992-6545,789
01HD76CADFSQXBDBXRG91WAZNV,Small,2022-11-15 22:28:18,1578,Online,Pepperoni,Lemonade,10-863-8849,553
01HD76CADH382ZXXP422ZGFBMY,Large,2023-10-13 13:45:08,1581,Offline,Margherita,Coffee,46-030-7335,482
01HD76CADJ1E3X4TANRMR0DS33,Medium,2023-09-01 21:56:54,924,Online,Neapolitan,Coca-Cola,69-791-3282,328
01HD76CADN1WGGN0CZ5BHQ687Q,Medium,2023-02-10 20:54:35,1049,Offline,Neapolitan,Orange Juice,34-905-3033,568
01HD76CADRFCTCDNM16TBVVP9X,Extra Large,2022-12-17 06:44:41,1556,Offline,BBQ Chicken,Sprite,03-123-7540,601
01HD76CADT43W8MT20HYQF8BGH,Extra Large,2023-01-25 22:34:23,296,Offline,Hawaiian,Sprite,82-754-6609,330
01HD76CADW7599HX50XSHN5Y6D,Large,2023-01-29 14:25:52,1806,Online,BBQ Chicken,Tea,18-784-8130,205
01HD76CADX9MJ1V1B38H4WGGH4,Small,2023-09-24 12:06:31,130,Offline,Supreme,Lemonade,05-987-6787,685
01HD76CADY21873G4X22899B6P,Small,2023-10-16 23:09:12,1254,Offline,Hawaiian,Coffee,75-513-8556,507
01HD76CAE0W0VE9QFE3S4MWVR5,Medium,2023-05-06 20:45:43,1753,Offline,Pepperoni,Orange Juice,28-299-8894,376
01HD76CAE18S4SEHXY735SFPNV,Large,2023-06-01 15:49:52,289,Online,Mushroom,Orange Juice,12-729-7765,451
01HD76CAE3JRYZ0Y3CYJTAT21H,Large,2023-05-12 10:37:35,570,Online,Hawaiian,Coca-Cola,99-793-7282,389
01HD76CAE4HQX18GPMS9MS9R2R,Large,2023-05-29 05:12:26,940,Online,BBQ Chicken,Coffee,01-635-5982,329
01HD76CAE66KDN8XBCQKSKTMS9,Extra Large,2022-11-21 07:37:50,902,Offline,Neapolitan,Coca-Cola,63-299-1964,970
01HD76CAE95V8YX1QYHV26HNV5,Small,2023-01-06 09:19:11,1700,Offline,BBQ Chicken,Pepsi,62-038-8818,338
01HD76CAEAABCBV0RKZX6NQJYT,Small,2022-10-20 09:07:28,1618,Online,Margherita,Iced Tea,24-228-0447,97
01HD76CAECVM2E074YRV4M5BHQ,Medium,2022-12-28 17:44:42,1859,Offline,Hawaiian,Pepsi,29-216-7213,152
01HD76CAEDPHGB2K07E3EJ1MMW,Extra Large,2023-07-30 17:15:51,776,Online,Supreme,Pepsi,13-291-7846,664
01HD76CAEGKXDBN05VC9GKQX9X,Large,2023-08-30 23:58:49,1082,Online,BBQ Chicken,Lemonade,25-188-7415,998
01HD76CAEJHNZZRF73SH1BCJC4,Extra Large,2023-09-14 23:01:41,387,Online,Pepperoni,Tea,66-844-2928,11
01HD76CAEZT836R72E5YEP4DJ9,Extra Large,2022-10-29 13:14:03,1782,Offline,Supreme,Fanta,68-637-1284,528
01HD76CAF2DETG5ZATBBXXX48Q,Extra Large,2023-09-30 23:57:15,1764,Offline,BBQ Chicken,Root Beer,68-726-4907,839
01HD76CAF5A828JBTCFT5FMR3V,Small,2023-09-09 17:31:28,1183,Online,Margherita,Sprite,51-638-8212,849
01HD76CAF8GTZ2HQP0EXQ5562B,Medium,2023-10-17 08:41:11,513,Offline,BBQ Chicken,Sprite,35-632-5475,883
01HD76CAFBDTH4X35GTDNQ224R,Large,2022-11-07 09:11:27,1254,Offline,Pepperoni,Sprite,79-945-4071,510
01HD76CAFEY8QR7T0BY3FSWB0R,Medium,2023-02-20 11:04:16,1290,Online,Vegetarian,Water,00-547-9239,229
01HD76CAFH4CAG3DYVWPC1V092,Extra Large,2023-08-12 02:08:59,1068,Offline,Supreme,Root Beer,18-527-4309,744
01HD76CAFKGZMQPK78NFFWEA5R,Small,2023-03-28 04:36:09,560,Online,Vegetarian,Coffee,20-972-3834,89
01HD76CAFMSYS6GZE12YFDVN1D,Extra Large,2023-06-23 12:34:33,1235,Online,Mushroom,Fanta,67-664-2909,834
01HD76CAFPP3HPFP8FK73EZFHW,Small,2022-12-23 19:51:23,1624,Online,Supreme,Tea,96-399-3990,823
01HD76CAFQ4VGG3CKC4YBYWKZ3,Small,2023-06-24 21:36:37,1051,Online,Pepperoni,Coffee,20-364-2451,195
01HD76CAFSMFC5G378PN72008C,Medium,2023-08-18 20:11:46,658,Online,Margherita,Orange Juice,42-235-4771,102
01HD76CAFVYMNGEB64PCSVE9Q3,Small,2022-11-19 04:37:29,531,Online,Neapolitan,Orange Juice,05-239-2770,833
01HD76CAFXFEMKJPNTWGF8BN86,Extra Large,2023-10-10 01:08:27,350,Online,Vegetarian,Pepsi,52-397-3789,281
01HD76CAFZA0AXM9STSPCHHFJZ,Large,2023-10-06 17:44:59,1144,Online,Vegetarian,Iced Tea,68-989-4626,2
01HD76CAG0RCCR7DAK35K7NE0G,Medium,2023-02-25 05:21:24,1475,Offline,Margherita,Pepsi,01-398-8211,284
01HD76CAG37KPE130PQATR9T3Q,Extra Large,2023-02-06 12:46:27,1142,Online,Vegetarian,Coffee,23-872-2889,706
01HD76CAG5R5MC1VAX3ATEZG25,Extra Large,2023-10-17 10:35:57,355,Online,Vegetarian,Coca-Cola,49-940-7233,119
01HD76CAG8HW0ST89DKM8B7G0F,Large,2023-06-29 21:38:46,738,Offline,Neapolitan,Root Beer,00-085-3545,358
01HD76CAGA9W59BZCE9K2P4VD7,Large,2023-07-13 10:09:51,460,Offline,Margherita,Orange Juice,00-085-3545,545
01HD76CAGD2D3F6824RR68SF4E,Extra Large,2023-01-31 19:56:52,745,Offline,Hawaiian,Water,02-447-2762,250
01HD76CAGGPK0HYM172KCZP04T,Medium,2022-11-04 19:22:40,770,Offline,Mushroom,Water,68-726-4907,852
01HD76CAGHTB95DQA6AXB2FCVD,Large,2023-09-07 18:21:14,1130,Online,BBQ Chicken,Fanta,42-347-3496,618
01HD76CAGKSD23WBQB144JEE70,Extra Large,2023-04-02 16:56:09,219,Offline,Vegetarian,Iced Tea,36-823-0938,880
01HD76CAGMGBMN8FX8XQPWR1N5,Small,2023-02-13 20:52:57,362,Online,Vegetarian,Lemonade,02-413-9820,979
01HD76CAGNP6NCRHJFSC4FPRZP,Medium,2022-11-02 22:07:02,960,Online,Mushroom,Lemonade,55-840-1375,377
01HD76CAGQ3WRHE8FC189C2Y7B,Small,2022-12-23 20:29:02,1828,Online,Neapolitan,Tea,65-605-2610,643
01HD76CAGRYTKKXC9ZS26QYD6H,Large,2023-07-12 06:48:38,1380,Offline,Neapolitan,Lemonade,65-605-2610,834
01HD76CAGT4X1V9508QTTEMYG8,Small,2023-08-28 02:02:41,1686,Offline,Supreme,Coffee,78-355-4530,64
01HD76CAGVZCJXC6SAY5KHN8VD,Medium,2022-11-06 11:06:27,527,Offline,Mushroom,Coffee,78-561-2024,431
01HD76CAGX5G2TWVWDMKWPBKC8,Small,2023-01-25 10:36:20,1104,Offline,Vegetarian,Iced Tea,43-432-9236,83
01HD76CAGYG86T7TPS3Y9G26Y7,Medium,2023-03-25 12:42:50,884,Offline,Neapolitan,Lemonade,54-131-6906,508
01HD76CAGZBY4A1KRZGDZQQ64R,Medium,2023-05-26 11:30:28,557,Online,Margherita,Orange Juice,18-788-4522,367
01HD76CAH1B2N4NR0MVAS4K0DF,Medium,2022-12-24 02:21:24,446,Online,Supreme,Lemonade,13-684-0592,933
01HD76CAH26945V4C7C9FQM299,Large,2023-02-05 10:03:53,898,Online,Supreme,Root Beer,84-297-9427,770
01HD76CAH4R9SRAA8CBB6J1HCJ,Extra Large,2022-11-29 03:36:23,945,Online,Pepperoni,Water,78-108-7159,896
01HD76CAH5PBT2ESPGQTYSQ6WS,Medium,2022-12-19 07:48:45,280,Online,Vegetarian,Sprite,59-685-2211,836
01HD76CAH70098T45C6YWPX0YX,Large,2023-02-20 23:02:25,358,Online,Mushroom,Coca-Cola,50-472-7242,428
01HD76CAH8EEQ5MFZMVP12F1SM,Small,2023-03-24 05:03:17,1786,Online,Mushroom,Lemonade,74-913-9141,897
01HD76CAHAJD040EJN7GMKESZ4,Extra Large,2023-08-03 04:25:18,1529,Offline,Supreme,Root Beer,38-376-3654,518
01HD76CAHB8V91H3VZEECS23PK,Extra Large,2023-01-21 03:23:46,1634,Online,Margherita,Root Beer,16-200-8082,345
01HD76CAHD9M0HV9Q4MEB8PTCY,Small,2023-07-07 18:21:02,911,Offline,Vegetarian,Coca-Cola,96-383-6922,558
01HD76CAHFWX0DQQ558W4D7RWS,Large,2022-11-05 08:49:34,1790,Offline,Pepperoni,Coca-Cola,84-299-6835,166
01HD76CAHG81E7J33MG0P3R6FZ,Extra Large,2023-01-17 01:44:28,1292,Online,Pepperoni,Water,18-933-6235,600
01HD76CAHJGBTCC3915756TQEY,Small,2023-10-18 05:26:39,827,Offline,Pepperoni,Sprite,69-169-8888,6
01HD76CAHKD9WZ7ZZ6260YGDZY,Small,2023-01-05 19:03:44,623,Online,Supreme,Water,31-015-6619,224
01HD76CAHM48DHS23Y3A6FK01D,Large,2023-03-21 08:37:25,1930,Offline,Mushroom,Root Beer,98-090-8716,638
01HD76CAHPJ6B11BY72H0KMG6P,Small,2022-11-16 23:06:03,157,Online,Neapolitan,Iced Tea,03-109-4235,161
01HD76CAHQ3YEWCAV0VGT314AJ,Medium,2022-11-19 06:24:43,298,Offline,Mushroom,Coca-Cola,39-353-4389,479
01HD76CAHSEW30M4VXE62KP6NM,Extra Large,2023-03-14 08:57:14,1732,Offline,Mushroom,Coffee,95-074-5721,771
01HD76CAHTB2B8PVR1SNEBMEWE,Large,2022-12-24 16:41:49,264,Offline,Supreme,Root Beer,29-262-4364,198
01HD76CAHWEVZP3B6TV2R2QNKV,Medium,2023-07-13 06:38:34,1178,Offline,Neapolitan,Coffee,12-362-9294,458
01HD76CAHXRTM0W91SV4VZQC7J,Medium,2023-04-29 10:31:47,343,Online,Margherita,Coffee,97-155-5237,1000
01HD76CAHYW6XV6C8QGG0VMM9T,Large,2023-08-28 17:34:00,401,Online,Margherita,Coffee,21-128-3713,554
01HD76CAJ06Z3XDN8T2XX4RH5B,Small,2023-08-04 22:32:00,1571,Online,Supreme,Coca-Cola,02-413-9820,107
01HD76CAJ2R9PWJ7H9M75FAG5Q,Large,2023-06-17 01:11:24,1513,Online,Supreme,Water,78-370-4245,666
01HD76CAJ3QNK3RK9T33GT4EGR,Extra Large,2022-11-17 13:49:10,1662,Online,Supreme,Root Beer,84-310-5552,379
01HD76CAJ4AMTGYXJH0C3Z24K0,Large,2022-12-26 09:11:28,1819,Online,BBQ Chicken,Pepsi,38-397-7641,496
01HD76CAJ63BVV0VA424M0V0RQ,Extra Large,2023-09-28 17:35:52,300,Online,Margherita,Lemonade,13-145-1466,306
